Valence, Arousal
0.06794473,0.8237051
0.06613693,0.8239841
0.06391832,0.8246895
0.05839697,0.8266962
0.0549606,0.8277684
0.05093553,0.8286793
0.04631429,0.8294117
0.04172884,0.8289936
0.02971272,0.8240944
0.02352207,0.8195902
0.01748124,0.8125575
0.006380526,0.8004984
0.002496267,0.7864379
-0.00042757,0.7776103
-0.002826682,0.7622527
-0.006389407,0.7486766
-0.007587504,0.7408623
-0.008516416,0.7392976
-0.009000213,0.7383395
-0.009019991,0.7489768
-0.009019991,0.7489768
-0.009420524,0.7552056
-0.01063865,0.7660148
-0.02032112,0.7885283
-0.02953284,0.8009738
-0.04131576,0.8132018
-0.05498165,0.8410922
-0.07252304,0.8557173
-0.1079865,0.8874004
-0.1234082,0.9012183
-0.1376049,0.9133351
-0.1512344,0.9194247
-0.167199,0.9195821
-0.1816595,0.9239105
-0.1994367,0.926372
-0.2145981,0.9317179
-0.2299975,0.9316909
-0.2554513,0.9252114
-0.2671734,0.9225069
-0.2767083,0.9208195
-0.2802862,0.918687
-0.2934281,0.9160277
-0.2998554,0.9151311
-0.3038406,0.9133065
-0.3060398,0.911065
-0.3076326,0.9094165
-0.308726,0.9082679
-0.3093645,0.90569
-0.3104033,0.9021125
-0.311019,0.9011383
-0.3116464,0.900766
-0.3120617,0.9019721
-0.3125177,0.9037272
-0.3131118,0.9052669
-0.3133277,0.9062151
-0.3136512,0.9068753
-0.314074,0.9078307
-0.314074,0.9078307
-0.3144395,0.9085476
-0.3145787,0.908861
-0.3146906,0.9090228
-0.3147785,0.9089936
-0.3147634,0.9090821
-0.3147384,0.9090858
-0.314563,0.9091219
-0.3143345,0.9091555
-0.3137616,0.9095991
-0.313506,0.9097968
-0.3132796,0.9096162
-0.3130702,0.9088547
-0.3128921,0.908403
-0.312862,0.9079673
-0.3130736,0.9074583
-0.3132269,0.9072824
-0.3139746,0.9071103
-0.3146167,0.9067392
-0.3158689,0.9060222
-0.316523,0.9049144
-0.3170791,0.9042163
-0.3177422,0.9035446
-0.3184092,0.9027008
-0.319232,0.9019498
-0.3198794,0.9009112
-0.3211447,0.8988252
-0.321752,0.8979235
-0.322327,0.8970576
-0.3234114,0.8954659
-0.3239425,0.8946743
-0.324275,0.8946524
-0.3246612,0.894379
-0.3250325,0.8940747
-0.3255851,0.8939186
-0.3258425,0.8938587
-0.3259394,0.8941575
-0.3260013,0.8943014
-0.3254802,0.8945751
-0.3247726,0.8948691
-0.3240139,0.8951155
-0.3221409,0.8947643
-0.3207738,0.8944193
-0.319288,0.8940837
-0.316803,0.8937427
-0.3128911,0.8932208
-0.3108898,0.8929875
-0.3089403,0.8929875
-0.3070544,0.8930021
-0.3050266,0.8930467
-0.3002227,0.8931694
-0.2971371,0.8933373
-0.2934341,0.8942585
-0.2803177,0.8993654
-0.2697192,0.9020602
-0.2571777,0.9046873
-0.2395237,0.9074247
-0.2112022,0.9102221
-0.1744376,0.910442
-0.1249023,0.8961166
-0.01655636,0.8562757
0.03627903,0.8145723
0.1108697,0.7243875
0.1369968,0.6754189
0.1566912,0.6303945
0.1730561,0.5832655
0.1832862,0.5367241
0.1898489,0.5050737
0.1908548,0.469088
0.1884657,0.3970267
0.1876654,0.3676362
0.1852655,0.3237442
0.1845019,0.2993594
0.1834465,0.2808192
0.1822525,0.2572334
0.1817882,0.2372508
0.1814347,0.2269245
0.1811506,0.218006
0.1806809,0.2048723
0.1804944,0.1983773
0.1804402,0.1947387
0.1804197,0.1938586
0.1803814,0.1924119
0.180271,0.1931875
0.1797323,0.1942403
0.178746,0.2118296
0.1730447,0.2610292
0.1681824,0.3026062
0.1585821,0.3548888
0.1458874,0.4154789
0.114213,0.5513959
0.09549214,0.619832
0.07498155,0.6741539
0.04031157,0.7287
-0.005896679,0.8043553
-0.0257075,0.8372911
-0.04344906,0.8717694
-0.09603904,0.9162304
-0.1162879,0.9174563
-0.1318603,0.9192526
-0.1547146,0.9254764
-0.1642068,0.9304744
-0.1739493,0.9339669
-0.1852907,0.94692
-0.1920682,0.946177
-0.2005959,0.9454759
-0.2060361,0.9463726
-0.2112747,0.9461882
-0.2232481,0.9450986
-0.227469,0.9447868
-0.230726,0.9444461
-0.2327255,0.9440479
-0.2363581,0.9433264
-0.2375891,0.9424179
-0.2385513,0.9417183
-0.2400265,0.9411429
-0.2425861,0.9396739
-0.2435863,0.9384658
-0.2444463,0.9375484
-0.2476183,0.9342883
-0.249235,0.9331115
-0.2503476,0.9315662
-0.2512482,0.9303761
-0.252837,0.9281767
-0.2536757,0.9274356
-0.2543224,0.9268731
-0.2549326,0.9265124
-0.256016,0.9263259
-0.256836,0.9266993
-0.2573969,0.9275242
-0.258887,0.9284398
-0.259838,0.9287509
-0.2610098,0.9290326
-0.261935,0.9292147
-0.2639085,0.9296299
-0.2648771,0.9294604
-0.2659421,0.9293455
-0.2668929,0.9292945
-0.2678085,0.9290612
-0.2695588,0.9288543
-0.2705216,0.928944
-0.272462,0.9296899
-0.2733409,0.9303713
-0.2741998,0.93097
-0.2750882,0.9314641
-0.2766655,0.9320567
-0.2773989,0.9318897
-0.2780957,0.931628
-0.2795312,0.9313388
-0.2802022,0.9311205
-0.2809699,0.9309516
-0.2817773,0.9307997
-0.2832226,0.9305058
-0.2832226,0.9305058
-0.2843772,0.9302508
-0.2848977,0.9300668
-0.2857759,0.9297716
-0.2861801,0.9296288
-0.2865598,0.9294983
-0.2868946,0.9293742
-0.2875329,0.9292153
-0.2875329,0.9292153
-0.2881984,0.9291108
-0.2884835,0.9290356
-0.2887604,0.9289538
-0.2892853,0.928758
-0.2895113,0.9281769
-0.2896992,0.9277337
-0.2900733,0.9269394
-0.2902527,0.9265568
-0.2904221,0.9262329
-0.2905649,0.9259397
-0.2907787,0.9255914
-0.2908688,0.9254128
-0.2909343,0.9252929
-0.2910223,0.9250413
-0.2910603,0.9249128
-0.2910822,0.9248192
-0.2911272,0.9246588
-0.2911058,0.9246018
-0.2911106,0.9245643
-0.2911216,0.9244694
-0.291143,0.9244645
-0.2911702,0.9244663
-0.2911917,0.9244231
-0.2911998,0.9242342
-0.2911489,0.9241292
-0.2910956,0.9238719
-0.2908241,0.9232653
-0.2906771,0.9230507
-0.290538,0.9228408
-0.290389,0.9226315
-0.2902687,0.9222332
-0.2902076,0.9220054
-0.2901929,0.9218192
-0.2901955,0.9218307
-0.2901672,0.921852
-0.2901459,0.9218314
-0.2901294,0.9218221
-0.2901273,0.9219394
-0.2900988,0.9221221
-0.2900782,0.9221904
-0.2898543,0.9224781
-0.2896734,0.9227079
-0.2895184,0.922906
-0.289234,0.923265
-0.2890724,0.9234867
-0.2889284,0.923688
-0.2888086,0.9239754
-0.2886907,0.9243823
-0.2885462,0.9250915
-0.2884779,0.9254168
-0.2884118,0.9256971
-0.2883538,0.9258213
-0.2882539,0.9261396
-0.2882115,0.9261492
-0.2881702,0.9258507
-0.2882025,0.9256324
-0.2882378,0.9255201
-0.288264,0.9251503
-0.2882721,0.9249518
-0.288275,0.9247726
-0.2882672,0.9246045
-0.2882553,0.9242868
-0.2882188,0.9240665
-0.2880958,0.9238971
-0.287892,0.9237555
-0.2878358,0.9240218
-0.2877891,0.9243246
-0.2877513,0.9245122
-0.2877452,0.9249545
-0.2877263,0.9252627
-0.2876858,0.9258571
-0.2876739,0.9260767
-0.2876761,0.9262165
-0.2876763,0.9262363
-0.2876132,0.9258737
-0.2875239,0.9252563
-0.2874665,0.924562
-0.2873964,0.9238654
-0.2873017,0.9230239
-0.286745,0.9217962
-0.2865481,0.9212707
-0.2863747,0.9207405
-0.2862075,0.920229
-0.2859133,0.9194579
-0.2858283,0.9195088
-0.2857335,0.919371
-0.2856779,0.9196532
-0.2855608,0.9198943
-0.2854332,0.9199513
-0.2852131,0.9201035
-0.2851146,0.9201765
-0.2850166,0.9201784
-0.2848769,0.9200181
-0.2846134,0.9199082
-0.2844931,0.9198413
-0.2843727,0.919764
-0.2842631,0.919565
-0.2842558,0.9192631
-0.2843151,0.9189175
-0.2843904,0.9186332
-0.2848123,0.9181613
-0.2850116,0.9179968
-0.2852274,0.9178195
-0.2854895,0.9176397
-0.2862076,0.9173412
-0.2867545,0.9172219
-0.2872912,0.9171005
-0.2878056,0.9169369
-0.2886187,0.9164989
-0.2890249,0.9164109
-0.2894194,0.9164302
-0.2898011,0.9163903
-0.2901615,0.9165582
-0.2908723,0.9165822
-0.291218,0.9163744
-0.2915702,0.9162485
-0.2919432,0.9161487
-0.2926217,0.9156039
-0.2929843,0.915333
-0.2933529,0.9151039
-0.293698,0.9147237
-0.2940246,0.914425
-0.2946261,0.9138807
-0.294879,0.913636
-0.2951307,0.9134068
-0.2953569,0.9133821
-0.2957404,0.9137838
-0.2957404,0.9137838
-0.2961036,0.9140819
-0.2963001,0.9145395
-0.2965053,0.9147968
-0.2967338,0.9150374
-0.2971285,0.9155309
-0.2973343,0.9158174
-0.2975552,0.9160798
-0.2977521,0.9163328
-0.2979425,0.9166523
-0.2981243,0.9178532
-0.2982261,0.9183769
-0.2983884,0.9188738
-0.2986387,0.9166812
-0.2986387,0.9166812
-0.2988689,0.9158306
-0.2989945,0.9156657
-0.2991099,0.9166316
-0.2992236,0.9176621
-0.2993609,0.9198974
-0.2994221,0.9198952
-0.299484,0.9198103
