Valence, Arousal
-0.4542985, -0.07202368
-0.4900901, -0.09554017
-0.4822603, -0.103365
-0.4368168, -0.1003048
-0.4368168, -0.1003048
-0.3315536, -0.07380345
-0.2125624, -0.004724215
-0.08394236, 0.07236335
-0.01571795, 0.1120983
0.1148156, 0.184172
0.2139431, 0.2431251
0.2863708, 0.2778479
0.3324918, 0.2946546
0.3610134, 0.3053936
0.377119, 0.3102287
0.3869168, 0.3116089
0.3938468, 0.3111197
0.3965178, 0.3098822
0.3965178, 0.3098822
0.3965722, 0.3087806
0.3962142, 0.3075417
0.395862, 0.3066225
0.3920393, 0.3016379
0.3902433, 0.2997618
0.3869154, 0.2970664
0.3842205, 0.2953217
0.3821664, 0.2941426
0.380568, 0.2932585
0.3794085, 0.2925892
0.3785704, 0.2921529
0.3784225, 0.2920012
0.3794596, 0.2917037
0.3801985, 0.2916403
0.3822915, 0.2915016
0.3850601, 0.2914395
0.3902506, 0.2914442
0.3984962, 0.2918961
0.404389, 0.29248
0.4255502, 0.2958116
0.4591525, 0.3066994
0.5052607, 0.3326066
0.5529227, 0.3715532
0.5937067, 0.4110941
0.6129962, 0.4279863
0.6413432, 0.4546247
0.6700668, 0.472028
0.6700668, 0.472028
0.688688, 0.4765702
0.6929861, 0.4761153
0.7013397, 0.4749511
0.7065146, 0.4737344
0.7087467, 0.4726419
0.7120944, 0.4683425
0.7160752, 0.4632793
0.719309, 0.4527494
0.721747, 0.4276049
0.7235482, 0.3589668
0.7092788, 0.3018475
0.6437436, 0.1376158
0.4570792, -0.1020981
0.4570792, -0.1020981
0.2417465, -0.2141993
-0.4628437, -0.1726737
-0.4752941, -0.1756814
-0.4445527, -0.1737955
-0.4202398, -0.1719544
-0.3852306, -0.169249
-0.1761692, -0.1115146
-0.09239054, -0.08483029
0.0660997, -0.03250152
0.2257852, 0.02227864
0.3623563, 0.06882475
0.4623106, 0.09512703
0.532976, 0.109523
0.5800261, 0.1193623
0.6025293, 0.1213962
0.6346611, 0.1265714
0.655894, 0.1270393
0.6750016, 0.1250296
0.6750016, 0.1250296
0.6798375, 0.1223207
0.6819247, 0.1159534
0.6954782, 0.1086782
0.7004935, 0.09142655
0.6988956, 0.07102601
0.6867024, 0.05270265
0.6630079, 0.03491322
0.6343143, 0.01826077
0.5843752, 0.005561649
0.5235548, -0.003898306
0.4963979, -0.009225907
0.4428594, -0.02048587
0.3909543, -0.03321183
0.3909543, -0.03321183
0.2920122, -0.04443664
0.2615037, -0.04720031
0.1959061, -0.05341179
0.1104329, -0.06034903
0.01633393, -0.06742478
-0.02860844, -0.07034402
-0.1083256, -0.07343287
-0.172532, -0.07282788
-0.234915, -0.06975436
-0.2708872, -0.03051298
-0.2830096, -0.01726625
-0.3136004, 0.0239106
-0.3249163, 0.04540458
-0.3249163, 0.04540458
-0.3127247, 0.08973286
-0.2601753, 0.1500037
-0.1907702, 0.200913
-0.1074214, 0.2514301
-0.02987248, 0.298584
0.006179963, 0.3163963
0.07244164, 0.3607869
0.1313856, 0.411716
0.1826564, 0.473797
0.2448417, 0.5340714
0.3036866, 0.5732452
0.3511559, 0.6023083
0.3764297, 0.6251997
0.3764297, 0.6251997
0.3901658, 0.6490471
0.392783, 0.6648762
0.393925, 0.6779209
0.3941863, 0.6824039
0.3936895, 0.6912467
0.393957, 0.704575
0.3943791, 0.714156
0.3967936, 0.7375796
0.4025675, 0.763309
0.4067773, 0.7901952
0.3491331, 0.8167642
0.2620473, 0.8382587
-0.6796472, -0.1701102
-0.7192783, -0.2145678
-0.7234722, -0.2372521
-0.7127159, -0.2530711
-0.7064718, -0.2576174
-0.701075, -0.2629116
-0.692703, -0.264183
-0.6871263, -0.2631372
-0.6822459, -0.2617516
-0.6788262, -0.2597673
-0.6773669, -0.2587526
-0.6734809, -0.2567829
-0.6680056, -0.2544728
-0.6566234, -0.2439133
-0.6523507, -0.2380783
-0.642722, -0.2227964
-0.6331927, -0.2052442
-0.6243318, -0.186198
-0.6207994, -0.1777138
-0.6155576, -0.1651743
-0.6123183, -0.1572232
-0.6104181, -0.1510597
-0.6098279, -0.1483146
-0.6091109, -0.1444298
-0.6092728, -0.1412955
-0.6098458, -0.1375379
-0.6102319, -0.134265
-0.6107251, -0.1300296
-0.6107251, -0.1300296
-0.6111833, -0.1273627
-0.6114102, -0.1261492
-0.6115356, -0.1252243
-0.6115443, -0.1249117
-0.6111901, -0.1247727
-0.6110116, -0.1248843
-0.6105329, -0.1252303
-0.6099758, -0.1258754
-0.6096733, -0.1264002
-0.6092201, -0.1273271
-0.6091599, -0.1280193
-0.6104898, -0.1276703
-0.6143171, -0.1178199
-0.6143171, -0.1178199
-0.6236723, -0.08728395
-0.6379741, -0.03754886
-0.6598005, 0.03569378
-0.6747068, 0.07341712
-0.7024546, 0.155041
-0.7064401, 0.1696172
-0.7069398, 0.187736
-0.6800134, 0.4168218
-0.6839103, 0.420283
-0.6842541, 0.4205915
-0.6856912, 0.4202335
-0.684785, 0.4196183
-0.6815456, 0.4193903
-0.6761121, 0.4194262
-0.6718944, 0.4198019
-0.6700023, 0.4200985
-0.6665108, 0.4209851
-0.6633207, 0.4216917
-0.6598569, 0.4221488
-0.6558821, 0.4219256
-0.6501206, 0.4153818
-0.6501206, 0.4153818
-0.6465945, 0.402906
-0.6427497, 0.3823404
-0.6378458, 0.349487
-0.6180211, 0.2749294
-0.588313, 0.1860435
-0.5560477, 0.1154313
-0.5359585, 0.0860698
-0.4991218, 0.01648641
-0.4648723, -0.05889152
-0.4205554, -0.127957
-0.3946092, -0.1884653
-0.3801101, -0.2200167
-0.3357289, -0.3298364
-0.3357289, -0.3298364
-0.3125598, -0.3564043
-0.2879364, -0.3692249
-0.2688173, -0.3748424
-0.2520009, -0.3731667
-0.2406069, -0.3704988
-0.2272413, -0.3527727
-0.2192495, -0.3408851
-0.1981539, -0.3131864
-0.1688906, -0.2833439
-0.1364035, -0.2584181
-0.1190555, -0.2464547
-0.08460979, -0.2274826
-0.04125825, -0.2073309
-0.04125825, -0.2073309
-0.0226457, -0.1962619
-0.02127815, -0.1935244
-0.02279661, -0.1928854
-0.04196636, -0.1934665
-0.06316987, -0.1948758
-0.07646234, -0.1976976
-0.09974685, -0.2076722
-0.121889, -0.2248436
-0.1438893, -0.2376547
-0.155015, -0.2433229
-0.1484587, -0.2308223
-0.137645, -0.2180264
-0.07795819, -0.177552
-0.07795819, -0.177552
0.005576756, -0.1375808
0.05080474, -0.1178807
0.06608865, -0.1071404
0.08307398, -0.07224163
0.04557013, -0.0398156
0.02287178, -0.02402766
-0.04923148, 0.001116477
-0.129479, 0.01282903
-0.1878104, -0.007998308
-0.2412195, -0.03258873
-0.2644978, -0.04051366
-0.2678233, -0.03865549
-0.2596608, -0.03387598
-0.2596608, -0.03387598
-0.2203084, -0.01844694
-0.1824395, 0.007045907
-0.1597768, 0.0222984
-0.1683631, 0.03042501
-0.2114359, 0.03608705
-0.2401024, 0.04082311
-0.3196009, 0.05578314
-0.4159669, 0.06554037
-0.5044115, 0.07497591
-0.5767804, 0.08430993
-0.6139851, 0.08963018
-0.6306366, 0.09340376
-0.6486588, 0.1017946
-0.6525596, 0.1041285
-0.6559816, 0.1074491
-0.6568187, 0.1104958
-0.639033, 0.1146111
-0.5735907, 0.1261568
-0.5284687, 0.1461789
-0.4037072, 0.1995895
-0.2569756, 0.2689709
-0.1294156, 0.3369337
-0.01458008, 0.3866782
0.06033295, 0.4090099
0.09148587, 0.4168963
0.1439742, 0.4325267
0.1978875, 0.4462394
0.1978875, 0.4462394
0.238675, 0.4537371
0.2612728, 0.4543694
0.2789911, 0.4540267
0.2841647, 0.4536065
0.2926672, 0.4530818
0.296028, 0.4524968
0.305307, 0.4508828
0.3109134, 0.4488807
0.3151165, 0.4471176
0.3174872, 0.445505
0.3111475, 0.4449055
0.306646, 0.4442086
0.281057, 0.4439069
0.281057, 0.4439069
0.250488, 0.4446547
0.2043628, 0.4457399
0.1449162, 0.4471412
0.08861066, 0.4479792
0.02434644, 0.4480799
-0.04166318, 0.4459034
-0.09713659, 0.4335719
-0.1176571, 0.4106414
-0.1918778, 0.3417746
-0.2095738, 0.3223979
-0.2439253, 0.2804396
-0.2884306, 0.2503565
-0.3130334, 0.209924
-0.3277122, 0.1902591
-0.3547191, 0.1321858
-0.3810814, 0.05110849
-0.3984286, -0.03006403
-0.4125017, -0.09932028
-0.4136789, -0.1322726
