Valence, Arousal
0.08056886,-0.1981872
0.07818475,-0.215235
0.07475896,-0.1879528
0.06281669,-0.1833666
0.05255523,-0.1769064
0.04589873,-0.1696244
0.02445735,-0.1429566
0.01505154,-0.1199832
0.003268708,-0.09290041
-0.0179648,-0.06105015
-0.03715405,-0.02207946
-0.06020891,0.01469201
-0.09231162,0.09165338
-0.1043784,0.1270664
-0.1147995,0.1551338
-0.1241433,0.1868084
-0.1347193,0.2159454
-0.1457825,0.2339569
-0.1565921,0.2468203
-0.1770782,0.2661841
-0.1860728,0.2763432
-0.194621,0.2874993
-0.2012932,0.2959569
-0.2064852,0.3040649
-0.2114519,0.3108969
-0.2145992,0.3153562
-0.2201195,0.3188146
-0.224537,0.3211169
-0.2300859,0.3229226
-0.2370943,0.3268097
-0.2396078,0.3283333
-0.2411883,0.329024
-0.2430338,0.3309543
-0.2450233,0.3319915
-0.2475978,0.3328654
-0.2505549,0.333994
-0.2535444,0.3352807
-0.2576234,0.336502
-0.2648942,0.3392172
-0.2686446,0.3410079
-0.2720239,0.3428018
-0.2752133,0.3452795
-0.2783696,0.3478253
-0.2819794,0.3500302
-0.2870679,0.3524278
-0.2964633,0.3573161
-0.3009237,0.359738
-0.3049765,0.3621628
-0.3088767,0.3645189
-0.3168046,0.3694672
-0.3210421,0.3725247
-0.3252893,0.3758657
-0.3314526,0.3789826
-0.3369109,0.3818256
-0.3472211,0.3871195
-0.3472211,0.3871195
-0.3591782,0.3937729
-0.3684936,0.3973826
-0.3864949,0.4057219
-0.3864949,0.4057219
-0.4017349,0.4186755
-0.4076119,0.4243807
-0.4127328,0.4297324
-0.4169264,0.434377
-0.4208098,0.4384653
-0.4280449,0.4469981
-0.4280449,0.4469981
-0.4356317,0.4581112
-0.4394438,0.4641046
-0.4431346,0.4696834
-0.4471664,0.4777334
-0.4535973,0.4871465
-0.4608347,0.496154
-0.4676549,0.5032568
-0.4735138,0.5093737
-0.4805472,0.5156224
-0.4916368,0.5245424
-0.4987381,0.5290547
-0.5064355,0.5331519
-0.5127168,0.5372051
-0.5180389,0.5403157
-0.5233522,0.5447232
-0.5283327,0.5514559
-0.534522,0.5598848
-0.541765,0.5687788
-0.5587954,0.5857057
-0.568849,0.5922089
-0.5777878,0.6005079
-0.588986,0.6078908
-0.5998328,0.6143209
-0.6095721,0.62
-0.6165478,0.6259255
-0.6294373,0.6336655
-0.6294373,0.6336655
