Valence, Arousal
-0.987398, 0.1642653
-0.9873912, 0.164318
-0.9873828, 0.1643107
-0.9873828, 0.1643107
-0.987372, 0.1643209
-0.9873686, 0.1643221
-0.9873657, 0.1642961
-0.9873657, 0.1642961
-0.9873666, 0.1642494
-0.9873701, 0.1641514
-0.987375, 0.1640161
-0.9873837, 0.1638163
-0.9873879, 0.163719
-0.987392, 0.1636307
-0.9873959, 0.1635505
-0.9874015, 0.1634228
-0.9874077, 0.1633071
-0.9874157, 0.1631873
-0.9874231, 0.1630882
-0.9874303, 0.163008
-0.9874372, 0.1629313
-0.9874439, 0.1628514
-0.9874569, 0.1627173
-0.9874631, 0.1626485
-0.9874641, 0.1626484
-0.9874632, 0.1627797
-0.9874606, 0.1629274
-0.9874587, 0.1631039
-0.9874611, 0.1631703
-0.9874606, 0.1632436
-0.9874534, 0.1634519
-0.9874518, 0.163541
-0.9874498, 0.163623
-0.9874486, 0.1637487
-0.9874513, 0.1637564
-0.9874535, 0.1637728
-0.9874557, 0.1637824
-0.9874622, 0.1637775
-0.9874662, 0.1637664
-0.9874662, 0.1637664
-0.987465, 0.1638234
-0.9874647, 0.1638657
-0.9874669, 0.1638638
-0.9874712, 0.163831
-0.9874759, 0.1638104
-0.9874799, 0.1637537
-0.9874784, 0.163717
-0.9874784, 0.163717
-0.9874802, 0.1636515
-0.9874766, 0.1636239
-0.9874766, 0.1636239
-0.9874739, 0.16361
-0.9874732, 0.1635605
-0.9874678, 0.1635995
-0.9874565, 0.1636653
-0.9874479, 0.1637209
-0.9874423, 0.1637549
-0.9874334, 0.1638284
-0.9874324, 0.1638522
-0.9874336, 0.1638048
-0.9874342, 0.1637636
-0.9874356, 0.1637318
-0.9874356, 0.1637318
-0.9874437, 0.1636385
-0.9874482, 0.1635703
-0.9874551, 0.1634782
-0.9874588, 0.1634021
-0.9874668, 0.1632537
-0.9874706, 0.1631906
-0.9874743, 0.1631347
-0.9874755, 0.1631202
-0.9874784, 0.1631139
-0.9874749, 0.1632199
-0.9874747, 0.1632526
-0.9874741, 0.1632862
-0.98748, 0.1632947
-0.98748, 0.1632947
-0.9874818, 0.1633041
-0.9874811, 0.1633228
-0.9874828, 0.1633343
-0.987484, 0.1633491
-0.9874845, 0.1633804
-0.9874856, 0.1633849
-0.9874856, 0.1633849
-0.9874923, 0.1633668
-0.9874953, 0.1633575
-0.9874897, 0.1634636
-0.9874897, 0.1634636
-0.9874891, 0.1635079
-0.9874905, 0.1635384
-0.9874905, 0.1635384
-0.9874905, 0.1635384
-0.987489, 0.1636097
-0.9874865, 0.1637606
-0.987486, 0.1638387
-0.9874875, 0.1638866
-0.9874911, 0.1638853
-0.9874966, 0.1638027
-0.9875107, 0.1636058
-0.9875107, 0.1636058
-0.9875172, 0.1635441
-0.9875298, 0.1634242
-0.9875357, 0.1633493
-0.9875415, 0.163271
-0.987547, 0.163194
-0.987547, 0.163194
-0.9875525, 0.1631175
-0.9875672, 0.162865
-0.9875672, 0.162865
-0.9875672, 0.162865
-0.9875692, 0.1628094
-0.9875719, 0.1627678
-0.987577, 0.1627163
-0.9875814, 0.162671
-0.9875968, 0.1625267
-0.9876047, 0.1624408
-0.9876125, 0.1623505
-0.9876272, 0.162145
-0.9876342, 0.1620537
-0.987641, 0.161959
-0.9876519, 0.1618334
-0.9876519, 0.1618334
-0.9876622, 0.1617475
-0.9876631, 0.1617566
-0.9876624, 0.161775
-0.9876621, 0.161796
-0.9876617, 0.1618214
-0.9876614, 0.1618621
-0.9876582, 0.1619407
-0.9876534, 0.1620492
-0.9876492, 0.1621713
-0.9876391, 0.1624191
-0.9876328, 0.1625664
-0.987627, 0.1626939
-0.9876091, 0.162998
-0.9875976, 0.1631597
-0.9875892, 0.1632872
-0.9875767, 0.1635243
-0.987573, 0.1635857
-0.987573, 0.1635857
-0.9875715, 0.163626
-0.9875704, 0.1636706
-0.9875706, 0.1636984
-0.9875709, 0.1637145
-0.9875758, 0.1635827
-0.9875758, 0.1635827
-0.9875804, 0.1634183
-0.9875908, 0.1630943
-0.9875966, 0.1629388
-0.9876023, 0.1627883
-0.9876103, 0.1626231
-0.9876176, 0.1624697
-0.9876246, 0.1623387
-0.9876291, 0.1622532
-0.9876382, 0.1621119
-0.987645, 0.1620313
-0.9876537, 0.1619506
-0.9876739, 0.1617161
-0.9876857, 0.1614951
-0.9876944, 0.1613068
-0.9877057, 0.1611073
-0.9877264, 0.1607637
-0.9877363, 0.1606122
-0.9877458, 0.1604719
-0.9877616, 0.1602613
-0.9877616, 0.1602613
-0.9877658, 0.1602813
-0.9877722, 0.1603427
-0.9877719, 0.1604273
-0.9877745, 0.1604656
-0.9877766, 0.1605136
-0.987783, 0.1605734
-0.9877844, 0.1606318
-0.9877886, 0.1606461
-0.9877923, 0.1606595
-0.9877958, 0.1606705
-0.9878017, 0.1606673
-0.987807, 0.1606693
-0.9878121, 0.160668
-0.987817, 0.1606644
-0.9878309, 0.1605343
-0.9878398, 0.1604686
-0.987848, 0.1604013
-0.987848, 0.1604013
-0.987851, 0.1604174
-0.9878547, 0.1604131
-0.9878582, 0.1604245
-0.987861, 0.1606084
-0.9878643, 0.1606533
-0.9878643, 0.1606533
-0.9878592, 0.1608649
-0.9878515, 0.1610772
-0.9878472, 0.1612143
-0.9878362, 0.1615278
-0.987832, 0.1616591
-0.9878254, 0.1617924
-0.9878066, 0.1620644
-0.9877995, 0.1621906
-0.9877897, 0.1623243
-0.9877806, 0.1624455
-0.9877539, 0.1627453
-0.9877372, 0.1629171
-0.9877214, 0.163066
-0.9876938, 0.1633325
-0.987684, 0.1634406
-0.9876739, 0.1635297
-0.9876455, 0.1637305
-0.987628, 0.1638499
-0.9876115, 0.1639594
-0.9875956, 0.1640622
-0.9875752, 0.164307
-0.9875752, 0.164307
-0.9875587, 0.1645075
-0.9875244, 0.1648835
-0.9875091, 0.1650536
-0.9874967, 0.1651604
-0.9874867, 0.165194
-0.9874671, 0.1652074
-0.9874576, 0.1651914
-0.987451, 0.1651002
-0.9874377, 0.1649719
-0.9874314, 0.1649347
