Valence, Arousal
0.2110107, -0.2228592
0.19997, -0.2240459
0.1708954, -0.212376
0.151887, -0.2030315
0.1224167, -0.1935021
0.08742182, -0.1699077
-0.003690165, -0.1290359
-0.0642915, -0.1097412
-0.1262948, -0.09372916
-0.2578211, -0.07848895
-0.3198166, -0.07220929
-0.376054, -0.0672717
-0.4323874, -0.06216938
-0.5446314, -0.04716605
-0.5908619, -0.03649507
-0.6406996, -0.02681579
-0.7231306, -0.009704158
-0.7605646, -0.0001152985
-0.8368056, 0.01377644
-0.8704981, 0.02143533
-0.910744, 0.02786063
-0.9382116, 0.03676096
-0.9691227, 0.05835401
-0.9774964, 0.06523541
-0.9831988, 0.06902289
-0.9871424, 0.07066125
-0.9922519, 0.07930139
-0.993158, 0.07980971
-0.9938074, 0.08049093
-0.9942921, 0.08106445
-0.9947025, 0.08122062
-0.995038, 0.08124914
-0.995038, 0.08124914
-0.9955594, 0.08113758
-0.9957445, 0.08108319
-0.9959111, 0.08098725
-0.9961557, 0.0808135
-0.9962531, 0.08073787
-0.9963417, 0.08058602
-0.9964231, 0.08041031
-0.996493, 0.0802511
-0.996554, 0.08009153
-0.9966075, 0.07997722
-0.9967099, 0.07940955
-0.9967589, 0.07904938
-0.9968026, 0.07877676
-0.9968462, 0.07838253
-0.9969209, 0.07772995
-0.9969573, 0.07744779
-0.9970205, 0.07699113
-0.9970205, 0.07699113
-0.9970205, 0.07699113
-0.9970779, 0.07662876
-0.9971049, 0.07654221
-0.9971332, 0.07643516
-0.9971625, 0.07630554
-0.9971927, 0.07595267
-0.997247, 0.07541391
-0.9972748, 0.07508419
-0.9972748, 0.07508419
-0.9973007, 0.07477579
-0.9973251, 0.074503
-0.9973482, 0.07423703
-0.9973909, 0.07376838
-0.9974135, 0.07355382
-0.9974345, 0.07337292
-0.9974737, 0.07313029
-0.9974919, 0.0730256
-0.9975093, 0.07291302
-0.9975259, 0.07293598
-0.9975618, 0.07288504
-0.9975811, 0.0728331
-0.997624, 0.0723028
-0.9976448, 0.07202972
-0.9976647, 0.07180798
-0.9976839, 0.07160272
-0.9977023, 0.0714106
-0.99772, 0.07130855
-0.997758, 0.071057
-0.9977784, 0.07091505
-0.9977784, 0.07091505
-0.9978001, 0.07072687
-0.9978402, 0.07041445
-0.9978591, 0.07032221
-0.9978774, 0.07025893
-0.9978976, 0.07018813
