Valence, Arousal
0.7043489, 0.3807797
0.6785779, 0.3776969
0.6313861, 0.3709057
0.5710034, 0.3611022
0.5386503, 0.353179
0.465663, 0.3353998
0.3855223, 0.3140262
0.302381, 0.2862148
0.22293, 0.2600801
0.1433798, 0.2458672
0.0669542, 0.2366065
-0.09828912, 0.2384791
-0.1347505, 0.2390904
-0.1347505, 0.2390904
-0.1655546, 0.2395476
-0.2292575, 0.2399646
-0.2761588, 0.2400811
-0.3013885, 0.2400282
-0.3129501, 0.239866
-0.3155476, 0.2395854
-0.3180524, 0.239157
-0.3176974, 0.2387352
-0.3019011, 0.2380826
-0.2783958, 0.2375135
-0.2637694, 0.2373472
-0.2277112, 0.237207
-0.1848384, 0.2380465
-0.1541658, 0.2402831
-0.1394182, 0.2441265
-0.126581, 0.2481926
-0.1172541, 0.2528735
-0.10668, 0.2587318
-0.09591843, 0.2758596
-0.09213735, 0.290979
-0.08537263, 0.3348096
-0.07835972, 0.3989341
-0.06467391, 0.4709078
-0.0468763, 0.5465653
-0.03665385, 0.5821944
-0.01328305, 0.6480246
0.01290841, 0.6930495
0.03455785, 0.7289755
0.05491995, 0.7546733
0.08259992, 0.7810962
0.1158323, 0.7959189
0.1464964, 0.8095647
0.1671367, 0.8194066
0.1742011, 0.821771
0.1837176, 0.8271105
0.1895852, 0.831189
0.1935723, 0.83235
0.1952887, 0.8328716
0.195889, 0.8333956
0.1961504, 0.8336591
0.1960985, 0.8336979
0.1939081, 0.8337305
0.1842576, 0.8338961
0.1706156, 0.8347307
0.152759, 0.8365178
0.1324178, 0.8399917
0.1202834, 0.8420491
0.09468197, 0.8464562
0.06882913, 0.8511314
0.04355179, 0.8554522
0.01734344, 0.8576714
-0.005741344, 0.8585022
-0.03129455, 0.8579451
-0.06486621, 0.8556845
-0.111447, 0.8497575
-0.1581491, 0.8417597
-0.2004385, 0.8363497
-0.2343843, 0.8313657
-0.2622802, 0.8260308
-0.2756633, 0.8237125
-0.3047628, 0.8200993
-0.3333135, 0.8170239
-0.3639604, 0.8149996
-0.3857284, 0.8136316
-0.3957787, 0.8126215
-0.4195212, 0.8118131
-0.4259576, 0.8117168
-0.4377709, 0.8115821
-0.4472243, 0.810456
-0.4526989, 0.8089772
-0.4565586, 0.8080095
-0.4602835, 0.8072706
-0.4633211, 0.806927
-0.4645316, 0.8067368
-0.4662555, 0.8064493
-0.4673574, 0.8063799
-0.4680053, 0.8067685
-0.468234, 0.8072978
-0.4674816, 0.8076894
-0.4661944, 0.8078328
0.6378369, 0.04248177
0.6633438, 0.04802783
0.6736096, 0.05468658
0.6725258, 0.05907527
0.668682, 0.05957218
0.6569902, 0.05979538
0.6428785, 0.05811036
0.6193354, 0.05558788
0.5536498, 0.04892762
0.501947, 0.04503223
0.3885459, 0.03280399
0.2713268, 0.0138718
0.1864341, -0.002690019
0.1041124, -0.0131088
0.03159806, -0.02607988
-0.03767345, -0.0310462
-0.1050004, -0.03366679
-0.1621956, -0.03405624
-0.1914355, -0.03517164
-0.2511894, -0.03854284
-0.3116871, -0.04351148
-0.3621237, -0.04569572
-0.3869911, -0.04625931
-0.4349642, -0.04593582
-0.4421434, -0.04581292
-0.4505902, -0.04561814
-0.4591295, -0.04463643
-0.4650464, -0.04303798
-0.4693434, -0.04161949
-0.4726661, -0.04011107
-0.4739627, -0.03950815
-0.4779822, -0.03828688
-0.4792648, -0.03795387
-0.4818797, -0.03729223
-0.4844725, -0.03694251
-0.4872767, -0.03671985
-0.4888889, -0.03663538
-0.4920393, -0.03657349
-0.4961741, -0.03655728
-0.5006068, -0.03662954
-0.5054814, -0.03685437
-0.5114769, -0.03727937
-0.520933, -0.03778234
-0.5330738, -0.03837807
-0.5484309, -0.03896144
-0.5561866, -0.03927679
-0.5700361, -0.0402752
-0.5829114, -0.04109008
-0.5974699, -0.04161666
-0.6049194, -0.04197396
-0.6202548, -0.04313045
-0.6310441, -0.04447709
-0.6394212, -0.04537798
-0.6489761, -0.04642436
-0.6709844, -0.04714853
-0.6938344, -0.04758108
-0.7241926, -0.04744526
-0.7406349, -0.04683403
-0.7573441, -0.04275484
-0.7675702, -0.0368363
-0.7723566, -0.03398654
-0.7753774, -0.03236496
-0.7776512, -0.03144706
-0.7783273, -0.03113551
-0.7825297, -0.03068399
-0.7858325, -0.02982874
-0.7904942, -0.02799602
-0.7990856, -0.02491657
-0.8085206, -0.02074511
-0.8181508, -0.01529989
-0.823272, -0.01253906
-0.8340029, -0.007033445
-0.844026, -0.001611892
-0.8522953, 0.002693197
-0.859011, 0.00564771
-0.8657588, 0.007762313
-0.8684344, 0.008799285
-0.8605811, 0.01233007
