Valence, Arousal
-0.9992981, 0.03674429
-0.9992792, 0.03753974
-0.9994242, 0.03228865
-0.9994978, 0.03009453
-0.9995259, 0.02893179
-0.9995132, 0.02958683
-0.9995176, 0.0294553
-0.9994547, 0.03133096
-0.9994487, 0.03161537
-0.999425, 0.03237392
-0.9993888, 0.03362882
-0.999374, 0.03420908
-0.9993652, 0.03474018
-0.9993734, 0.03428686
-0.9993962, 0.03274999
-0.9994111, 0.03203987
-0.999428, 0.03096334
-0.9994432, 0.02883977
-0.9994767, 0.02592084
-0.9993719, 0.02405908
-0.9997864, 0.02148503
-0.9996325, 0.02724202
-0.9997262, 0.02258279
-0.9995916, 0.02428921
-0.9974507, 0.02419184
-0.9764727, 0.02426517
-0.9526671, 0.02328412
-0.9229907, 0.02029353
-0.8133162, 0.008510168
-0.7427399, -0.001697524
-0.5916662, -0.01786722
-0.5215651, -0.02235746
-0.3993386, -0.03018356
-0.3508095, -0.0332569
-0.3125145, -0.033311
-0.264493, -0.03203477
-0.2430692, -0.03136718
-0.2331903, -0.03093373
-0.2307097, -0.0304672
-0.2461375, -0.0302847
-0.2999319, -0.02897897
-0.3393297, -0.02801737
-0.390182, -0.02657189
-0.5116413, -0.02463962
-0.5746519, -0.02447273
-0.6452256, -0.024474
-0.784705, -0.02260287
-0.8426788, -0.01922023
-0.890524, -0.01598338
-0.9477022, -0.007280559
-0.9638037, -0.003130563
-0.9813804, 0.01440609
-0.9858391, 0.02984768
