Valence, Arousal
-0.9978405, -0.06275617
-0.9979457, -0.06348213
-0.9980079, -0.06396329
-0.9980369, -0.06417237
-0.9980813, -0.06505214
-0.998137, -0.06634685
-0.9981533, -0.06673341
-0.9981838, -0.06745718
-0.9982116, -0.06813778
-0.998237, -0.0687683
-0.998237, -0.0687683
-0.9982601, -0.06913828
-0.9982811, -0.06946024
-0.9983029, -0.06954031
-0.998329, -0.06908415
-0.9983596, -0.06821139
-0.9983962, -0.06642685
0.2414014, 0.2133244
0.227991, 0.1956075
0.2110447, 0.1893325
0.1953895, 0.1875529
0.1302921, 0.180672
0.1302921, 0.180672
0.06083852, 0.1764408
-0.02256845, 0.1705668
-0.07559572, 0.1667194
-0.1775896, 0.1597459
-0.2904066, 0.1536028
-0.3789836, 0.1394882
-0.4857155, 0.1288351
-0.5846602, 0.1243777
-0.6661463, 0.1187091
-0.701672, 0.1155793
-0.7711391, 0.10773
-0.8069625, 0.1039357
-0.8863442, 0.08522149
-0.914782, 0.08306666
-0.9472235, 0.0757823
-0.9616299, 0.07453768
-0.9835055, 0.07221272
-0.9870039, 0.0718689
-0.9911841, 0.07161295
-0.9934278, 0.07130779
-0.9946516, 0.07122809
-0.9953902, 0.07120732
-0.9956681, 0.07118223
-0.9959093, 0.07113587
-0.996107, 0.07109119
-0.9964286, 0.07095461
-0.9967679, 0.07070691
-0.9968433, 0.07068934
-0.9969729, 0.07066659
-0.9970827, 0.07064921
-0.9971309, 0.07064733
-0.9972135, 0.07065506
-0.9972855, 0.07063259
-0.9973184, 0.07064123
-0.9973831, 0.07070698
-0.997438, 0.07082006
-0.9974915, 0.07094959
-0.9975156, 0.07103138
-0.9975648, 0.0711675
-0.997608, 0.07129858
-0.9976641, 0.07151769
-0.9976641, 0.07151769
-0.9977118, 0.07177132
-0.9977425, 0.07191212
-0.9977577, 0.07196297
-0.9977577, 0.07196297
-0.9977722, 0.07202534
-0.9977993, 0.07219538
-0.9978239, 0.07237279
-0.9978464, 0.07256967
-0.9978569, 0.07264669
-0.9978766, 0.07293258
-0.9978947, 0.07326474
-0.9979113, 0.0736404
-0.9979337, 0.07411895
-0.9979337, 0.07411895
-0.9979534, 0.07447252
-0.9979652, 0.07464612
-0.9979708, 0.07473097
-0.9979812, 0.07488018
-0.9979887, 0.07506151
-0.9979932, 0.07513992
-0.9979976, 0.07521838
-0.9980096, 0.07539134
-0.9980132, 0.07539634
