Valence, Arousal
0, 0.333395
0, 0.3325184
0, 0.3325184
0, 0.3325563
0, 0.3326454
0, 0.3327748
0, 0.3329188
0, 0.3329047
0, 0.3328444
0, 0.3323441
0, 0.3317191
0, 0.3317191
0, 0.3434727
0, 0.3555927
0, 0.3691845
0, 0.3739488
0, 0.3752773
0, 0.3742723
0, 0.3704044
0, 0.3580019
0, 0.3454531
0, 0.33715
0, 0.3345797
0, 0.3317028
0, 0.3269275
0, 0.3269275
0, 0.3217562
0, 0.318396
0, 0.3362818
0, 0.3692702
0, 0.404479
0, 0.4181561
0, 0.4377521
0, 0.4561378
0, 0.4740837
0, 0.4843894
0, 0.5002983
0, 0.5194384
0, 0.5312356
0, 0.5321662
0, 0.5336475
0, 0.5343435
0, 0.5354133
0, 0.5340088
0, 0.5326236
0, 0.5229489
0, 0.521017
0, 0.5179201
0, 0.51648
0, 0.5157083
0, 0.5150744
0, 0.5131928
0, 0.4994877
0, 0.4887589
0, 0.4758249
0, 0.4523474
0, 0.4311433
0, 0.4115873
0, 0.3955129
0, 0.3825965
0, 0.3741038
0, 0.3656484
0, 0.3497587
0, 0.3467187
0, 0.3444404
0, 0.3432562
0, 0.3443332
0, 0.3443332
0, 0.3447341
0, 0.3453011
0, 0.3465663
0, 0.3488791
0, 0.3505478
0, 0.3517524
0, 0.3538299
0, 0.3557083
0, 0.358102
0, 0.359456
0, 0.3637685
0, 0.3708613
0, 0.3938126
0, 0.3938126
0, 0.4227667
0, 0.4326254
0, 0.4582382
0, 0.4799384
0, 0.498922
0, 0.503764
0, 0.5016767
0, 0.4980725
0, 0.4956845
0, 0.489855
0, 0.4742865
0, 0.4579831
0, 0.4333912
0, 0.4333912
0, 0.4199768
0, 0.4186783
0, 0.4174171
0, 0.4199111
0, 0.4290368
0, 0.4444294
0, 0.4667285
0, 0.4979207
0, 0.5164611
0, 0.5540157
0, 0.5909727
0, 0.6263474
0, 0.6519097
0, 0.6519097
0, 0.6926724
0, 0.699652
0, 0.7080464
0, 0.7111514
0, 0.7100067
0, 0.7086419
0, 0.7081869
0, 0.7108265
0, 0.7116899
0, 0.7156324
0, 0.7250458
0, 0.7358598
0, 0.7428923
0, 0.7428923
0, 0.7494823
0, 0.7495458
0, 0.7487732
0, 0.7428215
0, 0.7328295
0, 0.7221081
0, 0.7078379
0, 0.6939699
0, 0.6890996
0, 0.6819488
0, 0.6780057
0, 0.6728123
0, 0.6682012
0, 0.6682012
0, 0.660987
0, 0.648097
0, 0.6349156
0, 0.6188462
0, 0.6025794
0, 0.5894995
0, 0.5827291
0, 0.5688448
0, 0.5600546
0, 0.5490611
0, 0.5407979
0, 0.5350934
0, 0.5194619
0, 0.5194619
0, 0.5108221
0, 0.5094137
0, 0.5091947
0, 0.5107374
0, 0.5124461
0, 0.5170729
0, 0.5199817
0, 0.5212753
0, 0.5219386
0, 0.5203915
0, 0.5170449
0, 0.5151909
0, 0.5008091
0, 0.5008091
0, 0.4676649
0, 0.4319772
0, 0.4003034
0, 0.3735566
0, 0.3653367
0, 0.3527837
0, 0.3472616
0, 0.3400432
0, 0.3252266
0, 0.306695
0, 0.2820633
0, 0.2737515
0, 0.2423007
0, 0.2423007
0, 0.2100737
0, 0.193931
0, 0.1872762
0, 0.172339
0, 0.1613484
0, 0.1508991
0, 0.1425052
0, 0.1387185
0, 0.1380441
0, 0.1365323
0, 0.1356022
0, 0.1333095
0, 0.131139
0, 0.131139
0, 0.1307773
0, 0.1356838
0, 0.1447187
0, 0.1481613
0, 0.1519632
0, 0.1535961
0, 0.1549224
0, 0.1561532
0, 0.1608418
0, 0.168018
0, 0.170785
0, 0.1790098
0, 0.183275
0, 0.183275
0, 0.184048
0, 0.1849311
0, 0.1894327
0, 0.1936159
0, 0.1980593
0, 0.2026446
0, 0.205999
0, 0.2093649
0, 0.2105769
0, 0.2109737
0, 0.2116403
0, 0.2120464
0, 0.2122214
0, 0.2122214
0, 0.2118864
0, 0.211697
0, 0.2118622
0, 0.2121536
0, 0.2122632
0, 0.2119774
0, 0.2115238
0, 0.2107769
0, 0.2087257
0, 0.2069837
0, 0.1994403
0, 0.1874432
0, 0.1646182
0, 0.1646182
0, 0.1254224
0, 0.1038598
0, 0.09219024
0, 0.06485132
0, 0.04014364
0, 0.01837912
0, 0.002385657
0, -0.01264282
0, -0.02116633
0, -0.04116471
0, -0.05472063
0, -0.06826355
0, -0.07571572
0, -0.07571572
0, -0.07666861
0, -0.07777885
0, -0.08051197
0, -0.08338839
0, -0.08752077
0, -0.09215349
0, -0.0957607
0, -0.09811249
0, -0.09841295
0, -0.09860323
0, -0.09623569
0, -0.06426292
0, -0.04423082
0, -0.04423082
0, -0.03418135
0, -0.02548937
0, -0.01208591
0, 0.001443601
0, 0.01471059
0, 0.02675574
0, 0.03355349
0, 0.03764397
0, 0.04573887
0, 0.05291543
0, 0.05973968
0, 0.0667735
0, 0.07437896
0, 0.07437896
0, 0.08132093
0, 0.08496466
0, 0.08841091
0, 0.09326001
0, 0.09923618
0, 0.1028341
0, 0.1062177
0, 0.1078279
0, 0.1112185
0, 0.1168609
0, 0.1231621
-0.6239204, 0
-0.6121013, 0
-0.5912435, 0
-0.5658395, 0
-0.5365269, 0
-0.5227416, 0
-0.5023535, 0
-0.4908625, 0
-0.4857453, 0
-0.4847013, 0
-0.4821315, 0
-0.481582, 0
-0.4805478, 0
-0.4797779, 0
-0.4788104, 0
-0.4788104, 0
-0.4778103, 0
-0.4767383, 0
-0.4756417, 0
-0.4746977, 0
-0.4738453, 0
-0.4729787, 0
-0.4722553, 0
-0.4719227, 0
-0.4713336, 0
-0.4708268, 0
-0.4701403, 0
-0.4696224, 0
-0.4480118, 0
-0.4480118, 0
-0.4095663, 0
-0.3334305, 0
-0.2303642, 0
-0.1266715, 0
-0.04648348, 0
0.01458196, 0
0.06992748, 0
0.09848662, 0
0.1523179, 0
0.1898613, 0
0.21547, 0
0.2324108, 0
0.244729, 0
0.244729, 0
0.2474761, 0
0.2485277, 0
0.2486255, 0
0.2485885, 0
0.2484618, 0
0.2484017, 0
0.2484719, 0
0.2491333, 0
0.2505611, 0
0.2531534, 0
0.2568707, 0
0.259087, 0
0.2665702, 0
0.2692416, 0
0.2736449, 0
0.2771644, 0
0.2796438, 0
0.2813188, 0
0.2823278, 0
0.2825089, 0
0.2823264, 0
0.281276, 0
0.2792475, 0
0.2770002, 0
0.2742715, 0
0.2708575, 0
0.2634617, 0
0.2574355, 0
0.236197, 0
0.1795571, 0
0.08863896, 0
-0.005318819, 0
-0.07231601, 0
-0.09427533, 0
-0.1273174, 0
-0.1426717, 0
-0.1476012, 0
-0.1556529, 0
-0.169014, 0
-0.1894177, 0
-0.2170334, 0
-0.2347742, 0
-0.2785856, 0
-0.3099377, 0
-0.3162211, 0
-0.3195704, 0
-0.3189787, 0
-0.3164645, 0
-0.3104549, 0
-0.3015853, 0
-0.2937219, 0
-0.288755, 0
-0.2867559, 0
-0.2831964, 0
-0.2818678, 0
-0.2818678, 0
-0.2812062, 0
-0.2813337, 0
-0.2813725, 0
-0.2813708, 0
-0.2813011, 0
-0.2811468, 0
-0.2807593, 0
-0.2801562, 0
-0.2796004, 0
-0.2788944, 0
-0.2781425, 0
-0.2776682, 0
-0.2762132, 0
-0.2762132, 0
-0.2312693, 0
-0.2386486, 0
-0.2539915, 0
-0.2539915, 0
-0.2711598, 0
-0.2790239, 0
-0.2836717, 0
-0.286141, 0
-0.2865562, 0
-0.270383, 0
-0.253743, 0
-0.2410095, 0
-0.2316957, 0
-0.2295675, 0
-0.2282308, 0
-0.2284938, 0
-0.2291812, 0
-0.2291812, 0
-0.2297466, 0
-0.2300271, 0
-0.2302534, 0
-0.2303236, 0
-0.2303787, 0
-0.2301416, 0
-0.2291939, 0
-0.2278941, 0
-0.2269107, 0
-0.2265175, 0
-0.2259451, 0
-0.2261427, 0
-0.2282366, 0
-0.2282366, 0
-0.2363567, 0
-0.2560002, 0
-0.2940705, 0
-0.3244864, 0
-0.3866536, 0
0, -0.4584395
0, -0.442726
0, -0.4343798
0, -0.4224334
0, -0.3881279
0, -0.3572932
0, -0.2629954
0, -0.1554765
0, -0.06891977
0, -0.02567047
0, -0.006535762
0, -0.002273035
0, -0.002273035
