Valence, Arousal
-0.7219152, 0
-0.6971265, 0
-0.5984094, 0
-0.4115882, 0
-0.2254428, 0
-0.126564, 0
-0.1075431, 0
-0.1074475, 0
-0.1068145, 0
-0.106582, 0
-0.09751054, 0
-0.06000563, 0
-0.06000563, 0
-0.01472299, 0
0.002996174, 0
0.03503425, 0
0.0587641, 0
0.07661593, 0
0.09268016, 0
0.1118804, 0
0.1219063, 0
0.1459354, 0
0.1703785, 0
0.1906214, 0
0.2145294, 0
0.2429491, 0
0.2429491, 0
0.2988392, 0
0.308933, 0
0.3232968, 0
0.3287386, 0
0.33142, 0
0.3328148, 0
0.3334405, 0
0.3346645, 0
0.3356998, 0
0.3364569, 0
0.3372657, 0
0.3379257, 0
0.3383344, 0
0.3383344, 0
0.3388497, 0
0.3388166, 0
0.3383467, 0
0.3373677, 0
0.3357992, 0
0.3345252, 0
0.3339995, 0
0.3333378, 0
0.3345975, 0
0.3387355, 0
0.3438577, 0
0.3500031, 0
0.358169, 0
0.358169, 0
0.3766662, 0
-0.7789847, 0
-0.7791913, 0
-0.7793739, 0
-0.7792365, 0
-0.7791061, 0
-0.7789646, 0
-0.7790319, 0
-0.7795462, 0
-0.7814845, 0
-0.7875346, 0
-0.7947325, 0
-0.7947325, 0
-0.8083552, 0
-0.8162492, 0
-0.7861801, 0
-0.733344, 0
-0.7054676, 0
-0.6420339, 0
-0.59773, 0
-0.3164893, 0
-0.3219705, 0
-0.3275661, 0
-0.3327518, 0
-0.3516452, 0
-0.3754147, 0
-0.4073362, 0
-0.4392872, 0
-0.4392872, 0
-0.4625924, 0
-0.2870853, 0
-0.2967608, 0
-0.3017898, 0
-0.3045103, 0
-0.305244, 0
-0.3089711, 0
-0.312839, 0
-0.3169587, 0
-0.3212404, 0
-0.3238758, 0
-0.328974, 0
-0.3349785, 0
-0.343034, 0
-0.3523401, 0
-0.3603131, 0
-0.3603131, 0
-0.3723452, 0
-0.3805716, 0
-0.3855096, 0
-0.3964322, 0
-0.4126996, 0
-0.4241582, 0
-0.427204, 0
-0.4297256, 0
-0.4303375, 0
-0.4303324, 0
-0.4291841, 0
-0.4055766, 0
-0.3674532, 0
-0.3674532, 0
-0.2542138, 0
-0.2269116, 0
-0.1678714, 0
-0.1186124, 0
-0.07062066, 0
-0.01621893, 0
0.01454675, 0
0.09465792, 0
0.179503, 0
0.2446315, 0
0.3028921, 0
0.3332798, 0
0.3547249, 0
0.3547249, 0
0.3604886, 0
0.3590003, 0
0.3566102, 0
0.3546143, 0
0.3522955, 0
0.3502021, 0
0.3433325, 0
0.3276323, 0
0.3022494, 0
0.2529745, 0
0.2151154, 0
0.03953341, 0
-0.02239873, 0
-0.02239873, 0
-0.07533737, 0
-0.08023938, 0
-0.08860945, 0
-0.08927392, 0
-0.09045391, 0
-0.09159479, 0
-0.09208525, 0
-0.09377367, 0
-0.1197144, 0
-0.1909211, 0
-0.2796482, 0
-0.3646919, 0
-0.4303358, 0
-0.4303358, 0
-0.5154859, 0
-0.5554885, 0
-0.5814648, 0
-0.6171463, 0
-0.6667196, 0
-0.7126331, 0
-0.7283691, 0
-0.7502192, 0
-0.7658281, 0
-0.7751456, 0
-0.784618, 0
-0.7905293, 0
-0.795878, 0
-0.795878, 0
-0.8028511, 0
-0.8050928, 0
-0.805871, 0
-0.8069956, 0
-0.8076318, 0
-0.8064363, 0
-0.8012996, 0
-0.7925642, 0
-0.7271816, 0
-0.6830975, 0
-0.5496483, 0
-0.3763931, 0
-0.1577425, 0
-0.1577425, 0
0.008516136, 0
0.09254199, 0
0.1748222, 0
0.2098802, 0
0.2782594, 0
0.3368641, 0
0.3835912, 0
0.4109312, 0
0.436152, 0
0.4499607, 0
0.4872164, 0
0.5200694, 0
0.558964, 0
0.558964, 0
0.5938156, 0
0.6133614, 0
0.6221609, 0
0.6347615, 0
0.6451312, 0
0.6525819, 0
0.6550002, 0
0.6594992, 0
0.6612467, 0
0.6619464, 0
0.6630242, 0
0.6641338, 0
0.6655403, 0
0.6655403, 0
0.6594293, 0
0.6502749, 0
0.6076888, 0
0.489974, 0
0.2830656, 0
0.07475735, 0
-0.07767107, 0
-0.1854061, 0
-0.2306131, 0
-0.3309649, 0
-0.4142084, 0
-0.4717467, 0
-0.5423726, 0
-0.5423726, 0
-0.5749922, 0
-0.5955628, 0
-0.6023329, 0
-0.6122978, 0
-0.6210443, 0
-0.6240792, 0
-0.6291851, 0
-0.630313, 0
-0.6316988, 0
-0.6322203, 0
-0.6325093, 0
-0.6323938, 0
-0.6316792, 0
-0.6316792, 0
-0.6279473, 0
-0.6243677, 0
-0.6204106, 0
-0.6138312, 0
-0.6030749, 0
-0.5762035, 0
-0.5487456, 0
-0.4468836, 0
-0.3071255, 0
-0.2423268, 0
-0.06051538, 0
0.03971289, 0
0.1451714, 0
0.1451714, 0
0.28201, 0
0.3613012, 0
0.4190093, 0
0.4601452, 0
0.4950856, 0
0.5198499, 0
0.529348, 0
0.5466862, 0
0.5565731, 0
0.5654453, 0
0.5681176, 0
0.5698981, 0
0.5706624, 0
0.5706624, 0
0.57066, 0
0.5705542, 0
0.5696728, 0
0.5651306, 0
0.5483278, 0
0.5345693, 0
0.4806195, 0
0.382118, 0
0.2317851, 0
0.05501204, 0
-0.03100348, 0
-0.182487, 0
-0.3720811, 0
-0.3720811, 0
-0.4767734, 0
-0.5101085, 0
-0.5298411, 0
-0.5399224, 0
-0.5653297, 0
-0.5719379, 0
-0.5786902, 0
-0.5875031, 0
-0.5959211, 0
-0.6019442, 0
-0.6156699, 0
-0.6293612, 0
-0.6489993, 0
-0.6489993, 0
-0.6704755, 0
-0.6896184, 0
-0.698096, 0
-0.7230991, 0
-0.7466488, 0
-0.7673741, 0
-0.7919327, 0
-0.803346, 0
-0.8268797, 0
-0.8481331, 0
-0.8660691, 0
-0.8805344, 0
-0.889054, 0
-0.889054, 0
-0.8959963, 0
-0.8965564, 0
-0.8966068, 0
-0.8948448, 0
-0.8910338, 0
-0.8800861, 0
-0.8486648, 0
-0.7950234, 0
-0.7742643, 0
-0.7053952, 0
-0.626669, 0
0.04474013, 0
0.04804179, 0
0.05356944, 0
0.06044146, 0
0.0784566, 0
0.09912217, 0
0.1312157, 0
0.1735692, 0
0.1735692, 0
0.2632425, 0
0.2939676, 0
0.3327424, 0
0.3545719, 0
0.369609, 0
0.3757045, 0
0.3777396, 0
0.3778591, 0
0.3772677, 0
0.3757403, 0
0.3655666, 0
0.342103, 0
0.2902081, 0
0.2902081, 0
0.1833753, 0
0.112434, 0
0.04812414, 0
-0.008266504, 0
-0.05748889, 0
-0.0993825, 0
-0.1249574, 0
-0.1330316, 0
-0.1440497, 0
-0.1431614, 0
-0.1393481, 0
-0.1371963, 0
-0.09419507, 0
-0.09419507, 0
-0.01648333, 0
0.06770302, 0
0.1593784, 0
0.2475678, 0
0.3261638, 0
0.3799484, 0
0.4140543, 0
0.4272267, 0
0.4410085, 0
0.4510003, 0
0.4638597, 0
0.471203, 0
0.4766676, 0
0.4766676, 0
0.4844338, 0
0.4882154, 0
0.4917135, 0
0.494516, 0
0.4958275, 0
0.4977919, 0
0.4991601, 0
0.5001094, 0
0.5006962, 0
0.5006667, 0
0.49838, 0
0.4971873, 0
0.4931416, 0
0.4931416, 0
0.4890583, 0
0.4877865, 0
0.4846518, 0
0.4811664, 0
0.4769407, 0
0.4718826, 0
0.468498, 0
0.4513138, 0
0.4379456, 0
0.4257712, 0
0.42053, 0
0.4119404, 0
0.3996483, 0
0.3996483, 0
0.3833841, 0
0.359567, 0
0.3322628, 0
0.3046009, 0
0.279687, 0
0.2588517, 0
